     0.00000         0.00000         0.00000         0.00000    
     0.00000        0.250000        0.152778         0.00000    
     0.00000        0.500000        0.277778         0.00000    
     0.00000        0.750000        0.375000         0.00000    
     0.00000         1.00000        0.444444         0.00000    
     0.00000         1.25000        0.486111         0.00000    
     0.00000         1.50000        0.500000         0.00000    
     0.00000         1.75000        0.486111         0.00000    
     0.00000         2.00000        0.444444         0.00000    
     0.00000         2.25000        0.375000         0.00000    
     0.00000         2.50000        0.277778         0.00000    
     0.00000         2.75000        0.152778         0.00000    
     0.00000         3.00000         0.00000         0.00000    
    0.250000         0.00000         0.00000         0.00000    
    0.250000        0.250000        0.146651        0.740558E-02
    0.250000        0.500000        0.262637        0.338998E-01
    0.250000        0.750000        0.361285        0.579946E-01
    0.250000         1.00000        0.437131        0.739968E-01
    0.250000         1.25000        0.485256        0.827206E-01
    0.250000         1.50000        0.504426        0.781342E-01
    0.250000         1.75000        0.494090        0.660958E-01
    0.250000         2.00000        0.453926        0.498237E-01
    0.250000         2.25000        0.384652        0.309556E-01
    0.250000         2.50000        0.285217        0.147218E-01
    0.250000         2.75000        0.155909        0.313149E-02
    0.250000         3.00000         0.00000         0.00000    
    0.500000         0.00000         0.00000         0.00000    
    0.500000        0.250000        0.117599        0.166168E-01
    0.500000        0.500000        0.227406        0.618772E-01
    0.500000        0.750000        0.334438        0.103884    
    0.500000         1.00000        0.422421        0.132395    
    0.500000         1.25000        0.486444        0.143821    
    0.500000         1.50000        0.516995        0.136730    
    0.500000         1.75000        0.515069        0.116235    
    0.500000         2.00000        0.478710        0.881691E-01
    0.500000         2.25000        0.408647        0.571823E-01
    0.500000         2.50000        0.304865        0.284971E-01
    0.500000         2.75000        0.167661        0.799059E-02
    0.500000         3.00000         0.00000         0.00000    
    0.750000         0.00000         0.00000         0.00000    
    0.750000        0.250000        0.674386E-01    0.356096E-01
    0.750000        0.500000        0.172148        0.868392E-01
    0.750000        0.750000        0.289913        0.143433    
    0.750000         1.00000        0.399119        0.175171    
    0.750000         1.25000        0.483621        0.189425    
    0.750000         1.50000        0.533452        0.178057    
    0.750000         1.75000        0.543684        0.151404    
    0.750000         2.00000        0.513789        0.115078    
    0.750000         2.25000        0.444070        0.751523E-01
    0.750000         2.50000        0.334741        0.385510E-01
    0.750000         2.75000        0.186120        0.112597E-01
    0.750000         3.00000         0.00000         0.00000    
     1.00000         0.00000         0.00000         0.00000    
     1.00000        0.250000        0.337236E-01    0.378241E-01
     1.00000        0.500000        0.118210        0.900383E-01
     1.00000        0.750000        0.245999        0.161022    
     1.00000         1.00000        0.370636        0.200146    
     1.00000         1.25000        0.482464        0.215773    
     1.00000         1.50000        0.552494        0.203665    
     1.00000         1.75000        0.577387        0.171372    
     1.00000         2.00000        0.554900        0.130019    
     1.00000         2.25000        0.485288        0.847003E-01
     1.00000         2.50000        0.370197        0.436490E-01
     1.00000         2.75000        0.209090        0.126597E-01
     1.00000         3.00000         0.00000         0.00000    
     1.25000        0.438596         0.00000         0.00000    
     1.25000        0.652046        0.646947E-01    0.651041E-01
     1.25000        0.865497        0.216978        0.145013    
     1.25000         1.07895        0.336235        0.191114    
     1.25000         1.29240        0.482337        0.213874    
     1.25000         1.50585        0.560205        0.210325    
     1.25000         1.71930        0.614176        0.182670    
     1.25000         1.93275        0.617400        0.151807    
     1.25000         2.14620        0.572114        0.107212    
     1.25000         2.35965        0.504604        0.732463E-01
     1.25000         2.57310        0.368745        0.348010E-01
     1.25000         2.78655        0.232498        0.126765E-01
     1.25000         3.00000         0.00000         0.00000    
     1.50000        0.751879         0.00000         0.00000    
     1.50000        0.939223        0.168862        0.114859    
     1.50000         1.12657        0.353898        0.184763    
     1.50000         1.31391        0.495562        0.199146    
     1.50000         1.50125        0.605334        0.189808    
     1.50000         1.68860        0.653245        0.164711    
     1.50000         1.87594        0.664449        0.132301    
     1.50000         2.06328        0.635350        0.100940    
     1.50000         2.25063        0.573854        0.700787E-01
     1.50000         2.43797        0.480819        0.434304E-01
     1.50000         2.62531        0.356189        0.211785E-01
     1.50000         2.81266        0.196937        0.578317E-02
     1.50000         3.00000         0.00000         0.00000    
     1.75000        0.939849         0.00000         0.00000    
     1.75000         1.11153        0.252596        0.788120E-01
     1.75000         1.28321        0.461769        0.123615    
     1.75000         1.45489        0.585471        0.128023    
     1.75000         1.62657        0.665855        0.120897    
     1.75000         1.79825        0.695819        0.102585    
     1.75000         1.96992        0.689709        0.829150E-01
     1.75000         2.14160        0.655273        0.631366E-01
     1.75000         2.31328        0.584617        0.434125E-01
     1.75000         2.48496        0.494381        0.274178E-01
     1.75000         2.65664        0.360180        0.131439E-01
     1.75000         2.82832        0.209518        0.400020E-02
     1.75000         3.00000         0.00000         0.00000    
     2.00000         1.00251         0.00000         0.00000    
     2.00000         1.16896        0.345032        0.134863E-01
     2.00000         1.33542        0.550272        0.234584E-01
     2.00000         1.50188        0.651727        0.276673E-01
     2.00000         1.66834        0.700714        0.287509E-01
     2.00000         1.83479        0.716166        0.256765E-01
     2.00000         2.00125        0.697676        0.233053E-01
     2.00000         2.16771        0.652970        0.189279E-01
     2.00000         2.33417        0.580990        0.139259E-01
     2.00000         2.50063        0.481615        0.866651E-02
     2.00000         2.66708        0.353837        0.436588E-02
     2.00000         2.83354        0.194270        0.116092E-02
     2.00000         3.00000         0.00000         0.00000    
     2.25000        0.939849         0.00000         0.00000    
     2.25000         1.11153        0.239418       -0.600040E-01
     2.25000         1.28321        0.426000       -0.713636E-01
     2.25000         1.45489        0.574526       -0.665234E-01
     2.25000         1.62657        0.654467       -0.529744E-01
     2.25000         1.79825        0.698068       -0.402231E-01
     2.25000         1.96992        0.700183       -0.297225E-01
     2.25000         2.14160        0.665203       -0.195078E-01
     2.25000         2.31328        0.602643       -0.129347E-01
     2.25000         2.48496        0.497648       -0.755717E-02
     2.25000         2.65664        0.372982       -0.346074E-02
     2.25000         2.82832        0.195117       -0.963578E-03
     2.25000         3.00000         0.00000         0.00000    
     2.50000        0.751879         0.00000         0.00000    
     2.50000        0.939223        0.162237       -0.898893E-01
     2.50000         1.12657        0.336951       -0.129753    
     2.50000         1.31391        0.481990       -0.137802    
     2.50000         1.50125        0.592279       -0.121164    
     2.50000         1.68860        0.657314       -0.992703E-01
     2.50000         1.87594        0.679884       -0.772350E-01
     2.50000         2.06328        0.661725       -0.570879E-01
     2.50000         2.25063        0.605130       -0.394037E-01
     2.50000         2.43797        0.511351       -0.246103E-01
     2.50000         2.62531        0.380451       -0.119535E-01
     2.50000         2.81266        0.210800       -0.341253E-02
     2.50000         3.00000         0.00000         0.00000    
     2.75000        0.438596         0.00000         0.00000    
     2.75000        0.652046        0.444345E-01   -0.527995E-01
     2.75000        0.865497        0.141220       -0.106585    
     2.75000         1.07895        0.314391       -0.151425    
     2.75000         1.29240        0.440186       -0.164020    
     2.75000         1.50585        0.572372       -0.148490    
     2.75000         1.71930        0.629973       -0.128214    
     2.75000         1.93275        0.648474       -0.956124E-01
     2.75000         2.14620        0.618819       -0.709400E-01
     2.75000         2.35965        0.522695       -0.416408E-01
     2.75000         2.57310        0.408852       -0.224035E-01
     2.75000         2.78655        0.200326       -0.499997E-02
     2.75000         3.00000         0.00000         0.00000    
     3.00000         0.00000         0.00000         0.00000    
     3.00000        0.250000        0.184376E-01   -0.112074E-01
     3.00000        0.500000        0.753073E-01   -0.545851E-01
     3.00000        0.750000        0.175563       -0.108085    
     3.00000         1.00000        0.306435       -0.147851    
     3.00000         1.25000        0.447728       -0.166038    
     3.00000         1.50000        0.552483       -0.156801    
     3.00000         1.75000        0.611293       -0.131821    
     3.00000         2.00000        0.609191       -0.982154E-01
     3.00000         2.25000        0.547457       -0.636430E-01
     3.00000         2.50000        0.424708       -0.324611E-01
     3.00000         2.75000        0.241936       -0.921068E-02
     3.00000         3.00000         0.00000         0.00000    
     3.25000         0.00000         0.00000         0.00000    
     3.25000        0.250000        0.439957E-01   -0.171139E-01
     3.25000        0.500000        0.115719       -0.553449E-01
