     0.00000         0.00000         0.00000         0.00000    
     0.00000        0.250000        0.152778         0.00000    
     0.00000        0.500000        0.277778         0.00000    
     0.00000        0.750000        0.375000         0.00000    
     0.00000         1.00000        0.444444         0.00000    
     0.00000         1.25000        0.486111         0.00000    
     0.00000         1.50000        0.500000         0.00000    
     0.00000         1.75000        0.486111         0.00000    
     0.00000         2.00000        0.444444         0.00000    
     0.00000         2.25000        0.375000         0.00000    
     0.00000         2.50000        0.277778         0.00000    
     0.00000         2.75000        0.152778         0.00000    
     0.00000         3.00000         0.00000         0.00000    
    0.250000         0.00000         0.00000         0.00000    
    0.250000        0.250000        0.146667        0.738402E-02
    0.250000        0.500000        0.262676        0.338119E-01
    0.250000        0.750000        0.361331        0.578266E-01
    0.250000         1.00000        0.437168        0.737546E-01
    0.250000         1.25000        0.485276        0.824221E-01
    0.250000         1.50000        0.504424        0.778273E-01
    0.250000         1.75000        0.494067        0.658138E-01
    0.250000         2.00000        0.453890        0.495987E-01
    0.250000         2.25000        0.384610        0.308079E-01
    0.250000         2.50000        0.285182        0.146485E-01
    0.250000         2.75000        0.155893        0.311522E-02
    0.250000         3.00000         0.00000         0.00000    
    0.500000         0.00000         0.00000         0.00000    
    0.500000        0.250000        0.117692        0.165836E-01
    0.500000        0.500000        0.227560        0.617334E-01
    0.500000        0.750000        0.334598        0.103607    
    0.500000         1.00000        0.422547        0.131980    
    0.500000         1.25000        0.486499        0.143313    
    0.500000         1.50000        0.516977        0.136197    
    0.500000         1.75000        0.514980        0.115743    
    0.500000         2.00000        0.478578        0.877726E-01
    0.500000         2.25000        0.408499        0.569125E-01
    0.500000         2.50000        0.304737        0.283577E-01
    0.500000         2.75000        0.167586        0.795075E-02
    0.500000         3.00000         0.00000         0.00000    
    0.750000         0.00000         0.00000         0.00000    
    0.750000        0.250000        0.676113E-01    0.355968E-01
    0.750000        0.500000        0.172442        0.866991E-01
    0.750000        0.750000        0.290247        0.143109    
    0.750000         1.00000        0.399400        0.174664    
    0.750000         1.25000        0.483764        0.188772    
    0.750000         1.50000        0.533433        0.177366    
    0.750000         1.75000        0.543518        0.150759    
    0.750000         2.00000        0.513524        0.114556    
    0.750000         2.25000        0.443769        0.747955E-01
    0.750000         2.50000        0.334472        0.383622E-01
    0.750000         2.75000        0.185954        0.112033E-01
    0.750000         3.00000         0.00000         0.00000    
     1.00000         0.00000         0.00000         0.00000    
     1.00000        0.250000        0.339011E-01    0.378924E-01
     1.00000        0.500000        0.118586        0.900270E-01
     1.00000        0.750000        0.246513        0.160774    
     1.00000         1.00000        0.371119        0.199663    
     1.00000         1.25000        0.482719        0.215066    
     1.00000         1.50000        0.552496        0.202880    
     1.00000         1.75000        0.577133        0.170633    
     1.00000         2.00000        0.554482        0.129416    
     1.00000         2.25000        0.484804        0.842907E-01
     1.00000         2.50000        0.369757        0.434305E-01
     1.00000         2.75000        0.208808        0.125948E-01
     1.00000         3.00000         0.00000         0.00000    
     1.25000        0.437499         0.00000         0.00000    
     1.25000        0.651041        0.649400E-01    0.650943E-01
     1.25000        0.864583        0.217344        0.144781    
     1.25000         1.07812        0.336654        0.190713    
     1.25000         1.29167        0.482492        0.213246    
     1.25000         1.50521        0.560185        0.209595    
     1.25000         1.71875        0.613850        0.181960    
     1.25000         1.93229        0.616915        0.151160    
     1.25000         2.14583        0.571536        0.106745    
     1.25000         2.35937        0.503983        0.729062E-01
     1.25000         2.57292        0.368263        0.346433E-01
     1.25000         2.78646        0.232096        0.126102E-01
     1.25000         3.00000         0.00000         0.00000    
     1.50000        0.749998         0.00000         0.00000    
     1.50000        0.937499        0.169041        0.114641    
     1.50000         1.12500        0.354070        0.184309    
     1.50000         1.31250        0.495510        0.198560    
     1.50000         1.50000        0.605002        0.189151    
     1.50000         1.68750        0.652745        0.164104    
     1.50000         1.87500        0.663801        0.131799    
     1.50000         2.06250        0.634674        0.100558    
     1.50000         2.25000        0.573196        0.698219E-01
     1.50000         2.43750        0.480242        0.432736E-01
     1.50000         2.62500        0.355739        0.211052E-01
     1.50000         2.81250        0.196678        0.576357E-02
     1.50000         3.00000         0.00000         0.00000    
     1.75000        0.937498         0.00000         0.00000    
     1.75000         1.10937        0.252516        0.786436E-01
     1.75000         1.28125        0.461428        0.123280    
     1.75000         1.45312        0.584957        0.127630    
     1.75000         1.62500        0.665161        0.120503    
     1.75000         1.79687        0.695057        0.102235    
     1.75000         1.96875        0.688923        0.826352E-01
     1.75000         2.14062        0.654497        0.629281E-01
     1.75000         2.31250        0.583918        0.432771E-01
     1.75000         2.48437        0.493751        0.273326E-01
     1.75000         2.65625        0.359723        0.131063E-01
     1.75000         2.82812        0.209207        0.398747E-02
     1.75000         3.00000         0.00000         0.00000    
     2.00000        0.999998         0.00000         0.00000    
     2.00000         1.16666        0.344583        0.134667E-01
     2.00000         1.33333        0.549508        0.234042E-01
     2.00000         1.50000        0.650872        0.275981E-01
     2.00000         1.66667        0.699829        0.287031E-01
     2.00000         1.83333        0.715292        0.256506E-01
     2.00000         2.00000        0.696857        0.232885E-01
     2.00000         2.16667        0.652215        0.189195E-01
     2.00000         2.33333        0.580325        0.139195E-01
     2.00000         2.50000        0.481064        0.866250E-02
     2.00000         2.66667        0.353427        0.436348E-02
     2.00000         2.83333        0.194042        0.116025E-02
     2.00000         3.00000         0.00000         0.00000    
     2.25000        0.937498         0.00000         0.00000    
     2.25000         1.10937        0.239352       -0.598534E-01
     2.25000         1.28125        0.425759       -0.711200E-01
     2.25000         1.45312        0.574009       -0.662745E-01
     2.25000         1.62500        0.653815       -0.527429E-01
     2.25000         1.79687        0.697306       -0.400106E-01
     2.25000         1.96875        0.699382       -0.295430E-01
     2.25000         2.14062        0.664417       -0.193754E-01
     2.25000         2.31250        0.601897       -0.128380E-01
     2.25000         2.48437        0.497037       -0.750122E-02
     2.25000         2.65625        0.372493       -0.343338E-02
     2.25000         2.82812        0.194893       -0.956849E-03
     2.25000         3.00000         0.00000         0.00000    
     2.50000        0.749998         0.00000         0.00000    
     2.50000        0.937499        0.162390       -0.897981E-01
     2.50000         1.12500        0.337032       -0.129439    
     2.50000         1.31250        0.481890       -0.137354    
     2.50000         1.50000        0.591923       -0.120705    
     2.50000         1.68750        0.656768       -0.988502E-01
     2.50000         1.87500        0.679204       -0.768882E-01
     2.50000         2.06250        0.660986       -0.568200E-01
     2.50000         2.25000        0.604401       -0.392110E-01
     2.50000         2.43750        0.510701       -0.244881E-01
     2.50000         2.62500        0.379947       -0.118933E-01
     2.50000         2.81250        0.210512       -0.339556E-02
     2.50000         3.00000         0.00000         0.00000    
     2.75000        0.437499         0.00000         0.00000    
     2.75000        0.651041        0.446922E-01   -0.528372E-01
     2.75000        0.864583        0.141755       -0.106580    
     2.75000         1.07812        0.314889       -0.151131    
     2.75000         1.29167        0.440548       -0.163549    
     2.75000         1.50521        0.572284       -0.147938    
     2.75000         1.71875        0.629631       -0.127669    
     2.75000         1.93229        0.647861       -0.951838E-01
     2.75000         2.14583        0.618099       -0.705998E-01
     2.75000         2.35937        0.522028       -0.414427E-01
     2.75000         2.57292        0.408249       -0.222903E-01
     2.75000         2.78646        0.200095       -0.497837E-02
     2.75000         3.00000         0.00000         0.00000    
     3.00000         0.00000         0.00000         0.00000    
     3.00000        0.250000        0.185649E-01   -0.112921E-01
     3.00000        0.500000        0.756888E-01   -0.546948E-01
     3.00000        0.750000        0.176252       -0.108103    
     3.00000         1.00000        0.307176       -0.147641    
     3.00000         1.25000        0.448211       -0.165574    
     3.00000         1.50000        0.552588       -0.156220    
     3.00000         1.75000        0.610991       -0.131248    
     3.00000         2.00000        0.608618       -0.977488E-01
     3.00000         2.25000        0.546767       -0.633238E-01
     3.00000         2.50000        0.424081       -0.322923E-01
     3.00000         2.75000        0.241544       -0.916212E-02
     3.00000         3.00000         0.00000         0.00000    
     3.25000         0.00000         0.00000         0.00000    
     3.25000        0.250000        0.441613E-01   -0.171580E-01
     3.25000        0.500000        0.116087       -0.553692E-01
