           1   13746458283.629713        1.4901161193834104E-009
           2   27492916566.259426        2.9802322387668207E-009
           3   41239374848.826630        4.4703483581434549E-009
           4   54985833131.518852        5.9604644775336415E-009
           5   68732291414.211075        7.4505805969238281E-009
           6   82478749696.653259        8.9406967162869097E-009
           7   96225207979.595520        1.0430812835704201E-008
           8   109971666262.03770        1.1920928955067283E-008
           9   123718124544.97998        1.3411045074484575E-008
          10   137464582827.42215        1.4901161193847656E-008
          11   151211041109.86432        1.6391277313210738E-008
          12   164957499392.30652        1.7881393432573819E-008
          13   178703957675.74887        1.9371509552045321E-008
          14   192450415958.19104        2.0861625671408403E-008
          15   206196874240.63324        2.2351741790771484E-008
          16   219943332523.07541        2.3841857910134566E-008
          17   233689790805.51758        2.5331974029497648E-008
          18   247436249088.95996        2.6822090148969149E-008
          19   261182707371.40213        2.8312206268332231E-008
          20   274929165653.84430        2.9802322387695312E-008
          21   288675623937.28668        3.1292438507166814E-008
          22   302422082218.72864        3.2782554626421476E-008
          23   316168540502.17102        3.4272670745892977E-008
          24   329914998783.61304        3.5762786865147639E-008
          25   343661457067.05536        3.7252902984619141E-008
          26   357407915350.49774        3.8743019104090642E-008
          27   371154373631.93976        4.0233135223345304E-008
          28   384900831915.38208        4.1723251342816806E-008
          29   398647290196.82410        4.3213367462071467E-008
          30   412393748480.26648        4.4703483581542969E-008
          31   426140206763.70880        4.6193599701014471E-008
          32   439886665045.15082        4.7683715820269132E-008
          33   453633123328.59320        4.9173831939740634E-008
          34   467379581610.03516        5.0663948058995295E-008
          35   481126039893.47754        5.2154064178466797E-008
          36   494872498176.91992        5.3644180297938299E-008
          37   508618956458.36188        5.5134296417192960E-008
          38   522365414741.80426        5.6624412536664462E-008
          39   536111873023.24628        5.8114528655919123E-008
          40   549858331306.68860        5.9604644775390625E-008
          41   563604789590.13098        6.1094760894862127E-008
          42   577351247873.57336        6.2584877014333629E-008
          43   591097706153.01501        6.4074993133371450E-008
          44   604844164436.45728        6.5565109252842951E-008
          45   618590622719.89966        6.7055225372314453E-008
          46   632337081003.34204        6.8545341491785955E-008
          47   646083539286.78442        7.0035457611257457E-008
          48   659829997566.22607        7.1525573730295278E-008
          49   673576455849.66846        7.3015689849766779E-008
          50   687322914133.11072        7.4505805969238281E-008
          51   701069372416.55310        7.5995922088709783E-008
          52   714815830699.99548        7.7486038208181285E-008
          53   728562288979.43713        7.8976154327219106E-008
          54   742308747262.87952        8.0466270446690608E-008
          55   756055205546.32190        8.1956386566162109E-008
          56   769801663829.76416        8.3446502685633611E-008
          57   783548122113.20654        8.4936618805105113E-008
          58   797294580392.64819        8.6426734924142934E-008
          59   811041038676.09058        8.7916851043614436E-008
          60   824787496959.53296        8.9406967163085938E-008
          61   838533955242.97534        9.0897083282557439E-008
          62   852280413526.41760        9.2387199402028941E-008
          63   866026871805.85925        9.3877315521066762E-008
          64   879773330089.30164        9.5367431640538264E-008
          65   893519788372.74402        9.6857547760009766E-008
          66   907266246656.18640        9.8347663879481267E-008
          67   921012704939.62878        9.9837779998952769E-008
          68   934759163219.07031        1.0132789611799059E-007
          69   948505621502.51270        1.0281801223746209E-007
          70   962252079785.95508        1.0430812835693359E-007
          71   975998538069.39746        1.0579824447640510E-007
          72   989744996352.83984        1.0728836059587660E-007
          73   1003491454632.2814        1.0877847671491442E-007
          74   1017237912915.7238        1.1026859283438592E-007
          75   1030984371199.1661        1.1175870895385742E-007
          76   1044730829482.6085        1.1324882507332892E-007
          77   1058477287766.0509        1.1473894119280043E-007
          78   1072223746045.4926        1.1622905731183825E-007
          79   1085970204328.9348        1.1771917343130975E-007
          80   1099716662612.3772        1.1920928955078125E-007
          81   1113463120891.8188        1.2069940566981907E-007
          82   1127209579179.2620        1.2218952178972425E-007
          83   1140956037458.7036        1.2367963790876207E-007
          84   1154702495746.1467        1.2516975402866726E-007
          85   1168448954025.5884        1.2665987014770508E-007
          86   1182195412305.0300        1.2814998626674290E-007
          87   1195941870592.4731        1.2964010238664808E-007
          88   1209688328871.9146        1.3113021850568590E-007
          89   1223434787159.3577        1.3262033462559109E-007
          90   1237181245438.7993        1.3411045074462891E-007
          91   1250927703718.2410        1.3560056686366673E-007
          92   1264674162005.6841        1.3709068298357191E-007
          93   1278420620285.1257        1.3858079910260973E-007
          94   1292167078572.5688        1.4007091522251491E-007
          95   1305913536852.0105        1.4156103134155273E-007
          96   1319659995131.4521        1.4305114746059056E-007
          97   1333406453418.8953        1.4454126358049574E-007
          98   1347152911698.3369        1.4603137969953356E-007
          99   1360899369985.7800        1.4752149581943874E-007
         100   1374645828265.2214        1.4901161193847656E-007
         101   1388392286544.6631        1.5050172805751438E-007
         102   1402138744832.1062        1.5199184417741957E-007
         103   1415885203111.5479        1.5348196029645739E-007
         104   1429631661398.9910        1.5497207641636257E-007
         105   1443378119678.4326        1.5646219253540039E-007
         106   1457124577957.8743        1.5795230865443821E-007
         107   1470871036245.3174        1.5944242477434339E-007
         108   1484617494524.7590        1.6093254089338122E-007
         109   1498363952812.2021        1.6242265701328640E-007
         110   1512110411091.6438        1.6391277313232422E-007
         111   1525856869371.0852        1.6540288925136204E-007
         112   1539603327658.5283        1.6689300537126722E-007
         113   1553349785937.9700        1.6838312149030504E-007
         114   1567096244225.4131        1.6987323761021023E-007
         115   1580842702504.8547        1.7136335372924805E-007
         116   1594589160784.2964        1.7285346984828587E-007
         117   1608335619071.7395        1.7434358596819105E-007
         118   1622082077351.1812        1.7583370208722887E-007
         119   1635828535638.6243        1.7732381820713405E-007
         120   1649574993918.0659        1.7881393432617188E-007
         121   1663321452197.5076        1.8030405044520970E-007
         122   1677067910484.9507        1.8179416656511488E-007
         123   1690814368764.3921        1.8328428268415270E-007
         124   1704560827051.8352        1.8477439880405788E-007
         125   1718307285331.2769        1.8626451492309570E-007
         126   1732053743610.7185        1.8775463104213352E-007
         127   1745800201898.1616        1.8924474716203871E-007
         128   1759546660177.6033        1.9073486328107653E-007
         129   1773293118465.0464        1.9222497940098171E-007
         130   1787039576744.4880        1.9371509552001953E-007
         131   1800786035023.9297        1.9520521163905735E-007
         132   1814532493311.3728        1.9669532775896253E-007
         133   1828278951590.8145        1.9818544387800036E-007
         134   1842025409878.2576        1.9967555999790554E-007
         135   1855771868157.6990        2.0116567611694336E-007
         136   1869518326437.1406        2.0265579223598118E-007
         137   1883264784724.5837        2.0414590835588636E-007
         138   1897011243004.0254        2.0563602447492418E-007
         139   1910757701291.4685        2.0712614059482937E-007
         140   1924504159570.9102        2.0861625671386719E-007
         141   1938250617850.3518        2.1010637283290501E-007
         142   1951997076137.7949        2.1159648895281019E-007
         143   1965743534417.2366        2.1308660507184801E-007
         144   1979489992704.6797        2.1457672119175319E-007
         145   1993236450984.1213        2.1606683731079102E-007
         146   2006982909263.5627        2.1755695342982884E-007
         147   2020729367551.0059        2.1904706954973402E-007
         148   2034475825830.4475        2.2053718566877184E-007
         149   2048222284117.8906        2.2202730178867702E-007
         150   2061968742397.3323        2.2351741790771484E-007
         151   2075715200676.7739        2.2500753402675266E-007
         152   2089461658964.2170        2.2649765014665785E-007
         153   2103208117243.6587        2.2798776626569567E-007
         154   2116954575531.1018        2.2947788238560085E-007
         155   2130701033810.5435        2.3096799850463867E-007
         156   2144447492089.9851        2.3245811462367649E-007
         157   2158193950377.4282        2.3394823074358168E-007
         158   2171940408656.8696        2.3543834686261950E-007
         159   2185686866944.3127        2.3692846298252468E-007
         160   2199433325223.7544        2.3841857910156250E-007
         161   2213179783503.1963        2.3990869522060032E-007
         162   2226926241782.6377        2.4139881133963814E-007
         163   2240672700078.0825        2.4288892746041069E-007
         164   2254419158357.5239        2.4437904357944851E-007
         165   2268165616636.9653        2.4586915969848633E-007
         166   2281912074916.4072        2.4735927581752415E-007
         167   2295658533195.8486        2.4884939193656197E-007
         168   2309404991491.2935        2.5033950805733451E-007
         169   2323151449770.7349        2.5182962417637234E-007
         170   2336897908050.1768        2.5331974029541016E-007
         171   2350644366329.6182        2.5480985641444798E-007
         172   2364390824609.0601        2.5629997253348580E-007
         173   2378137282904.5044        2.5779008865425834E-007
         174   2391883741183.9463        2.5928020477329616E-007
         175   2405630199463.3877        2.6077032089233398E-007
         176   2419376657742.8291        2.6226043701137181E-007
         177   2433123116022.2710        2.6375055313040963E-007
         178   2446869574317.7153        2.6524066925118217E-007
         179   2460616032597.1572        2.6673078537021999E-007
         180   2474362490876.5986        2.6822090148925781E-007
         181   2488108949156.0405        2.6971101760829563E-007
         182   2501855407435.4819        2.7120113372733345E-007
         183   2515601865730.9268        2.7269124984810600E-007
         184   2529348324010.3682        2.7418136596714382E-007
         185   2543094782289.8101        2.7567148208618164E-007
         186   2556841240569.2515        2.7716159820521946E-007
         187   2570587698848.6929        2.7865171432425728E-007
         188   2584334157144.1377        2.8014183044502983E-007
         189   2598080615423.5791        2.8163194656406765E-007
